segment,streak_id,year,team,streak_len,start_date,end_date,year_std,team_std,date_std,Rank,AVG,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,GO,FO,BB,HP,IB,SO,GDP,SH,SF,AVG_,OBP,SLG,OPS,Year_,row_order
pre,1,2021,두산,4,2021-09-01,2021-09-04,2021,두산,2021-08-24,1,0.436,1,45.0,39.0,11.0,17.0,4.0,0.0,1.0,24.0,11.0,0.0,1.0,7.0,14.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,0.436,0.511,0.615,1.126,2021,83
pre,1,2021,두산,4,2021-09-01,2021-09-04,2021,두산,2021-08-26,10,0.167,2,76.0,66.0,12.0,11.0,3.0,0.0,1.0,17.0,11.0,0.0,0.0,29.0,20.0,6.0,2.0,0.0,7.0,1.0,0.0,2.0,0.167,0.25,0.258,0.508,2021,84
pre,1,2021,두산,4,2021-09-01,2021-09-04,2021,두산,2021-08-27,6,0.227,1,28.0,22.0,2.0,5.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,6.0,5.0,5.0,0.0,0.0,6.0,1.0,1.0,0.0,0.227,0.37,0.227,0.597,2021,85
pre,1,2021,두산,4,2021-09-01,2021-09-04,2021,두산,2021-08-28,4,0.317,1,45.0,41.0,10.0,13.0,1.0,0.0,2.0,20.0,10.0,0.0,0.0,8.0,6.0,3.0,1.0,0.0,13.0,0.0,0.0,0.0,0.317,0.378,0.488,0.866,2021,86
pre,1,2021,두산,4,2021-09-01,2021-09-04,2021,두산,2021-08-29,8,0.161,1,34.0,31.0,2.0,5.0,1.0,0.0,1.0,9.0,2.0,0.0,0.0,13.0,4.0,2.0,1.0,0.0,7.0,1.0,0.0,0.0,0.161,0.235,0.29,0.525,2021,87
pre,2,2021,두산,5,2021-06-23,2021-06-29,2021,두산,2021-06-17,5,0.314,1,38.0,35.0,6.0,11.0,2.0,1.0,0.0,15.0,5.0,4.0,0.0,7.0,11.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.314,0.368,0.429,0.797,2021,57
pre,2,2021,두산,5,2021-06-23,2021-06-29,2021,두산,2021-06-18,1,0.378,1,50.0,45.0,11.0,17.0,4.0,0.0,0.0,21.0,11.0,2.0,0.0,10.0,7.0,4.0,0.0,0.0,12.0,0.0,0.0,1.0,0.378,0.42,0.467,0.887,2021,58
pre,2,2021,두산,5,2021-06-23,2021-06-29,2021,두산,2021-06-19,5,0.313,2,81.0,67.0,12.0,21.0,4.0,0.0,4.0,37.0,12.0,0.0,0.0,18.0,17.0,11.0,0.0,0.0,13.0,5.0,1.0,2.0,0.313,0.4,0.552,0.952,2021,59
pre,2,2021,두산,5,2021-06-23,2021-06-29,2021,두산,2021-06-20,5,0.276,1,31.0,29.0,1.0,8.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0,14.0,7.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.276,0.323,0.31,0.633,2021,60
pre,2,2021,두산,5,2021-06-23,2021-06-29,2021,두산,2021-06-22,3,0.371,1,42.0,35.0,10.0,13.0,1.0,0.0,1.0,17.0,10.0,2.0,1.0,8.0,12.0,5.0,1.0,0.0,2.0,1.0,0.0,1.0,0.371,0.452,0.486,0.938,2021,61
pre,3,2021,삼성,4,2021-08-13,2021-08-17,2021,삼성,2021-07-09,5,0.22,1,49.0,41.0,5.0,9.0,2.0,0.0,1.0,14.0,4.0,0.0,1.0,10.0,12.0,6.0,2.0,1.0,10.0,0.0,0.0,0.0,0.22,0.347,0.341,0.688,2021,75
pre,3,2021,삼성,4,2021-08-13,2021-08-17,2021,삼성,2021-07-10,1,0.25,1,33.0,32.0,3.0,8.0,1.0,0.0,2.0,15.0,3.0,0.0,0.0,11.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.25,0.242,0.469,0.711,2021,76
pre,3,2021,삼성,4,2021-08-13,2021-08-17,2021,삼성,2021-07-11,2,0.378,1,41.0,37.0,11.0,14.0,3.0,0.0,3.0,26.0,9.0,0.0,0.0,10.0,9.0,1.0,0.0,0.0,5.0,0.0,2.0,1.0,0.378,0.385,0.703,1.088,2021,77
pre,3,2021,삼성,4,2021-08-13,2021-08-17,2021,삼성,2021-08-11,9,0.194,1,41.0,31.0,6.0,6.0,0.0,0.0,0.0,6.0,5.0,4.0,0.0,11.0,8.0,9.0,0.0,0.0,4.0,2.0,1.0,0.0,0.194,0.375,0.194,0.569,2021,78
pre,3,2021,삼성,4,2021-08-13,2021-08-17,2021,삼성,2021-08-12,2,0.29,1,41.0,31.0,9.0,9.0,1.0,0.0,2.0,16.0,8.0,0.0,0.0,3.0,10.0,8.0,0.0,0.0,9.0,1.0,1.0,1.0,0.29,0.425,0.516,0.941,2021,79
pre,4,2021,키움,4,2021-08-28,2021-09-01,2021,키움,2021-08-22,4,0.242,1,40.0,33.0,6.0,8.0,1.0,0.0,1.0,12.0,6.0,1.0,0.0,7.0,10.0,5.0,1.0,1.0,8.0,0.0,1.0,0.0,0.242,0.359,0.364,0.723,2021,88
pre,4,2021,키움,4,2021-08-28,2021-09-01,2021,키움,2021-08-24,5,0.278,1,42.0,36.0,8.0,10.0,1.0,0.0,3.0,20.0,8.0,1.0,0.0,10.0,13.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,0.278,0.357,0.556,0.913,2021,89
pre,4,2021,키움,4,2021-08-28,2021-09-01,2021,키움,2021-08-25,4,0.273,1,39.0,33.0,2.0,9.0,1.0,0.0,0.0,10.0,1.0,0.0,0.0,10.0,8.0,4.0,2.0,0.0,6.0,2.0,0.0,0.0,0.273,0.385,0.303,0.688,2021,90
pre,4,2021,키움,4,2021-08-28,2021-09-01,2021,키움,2021-08-26,5,0.25,1,35.0,32.0,4.0,8.0,2.0,0.0,1.0,13.0,4.0,0.0,1.0,11.0,9.0,3.0,0.0,0.0,4.0,2.0,0.0,0.0,0.25,0.314,0.406,0.72,2021,91
pre,4,2021,키움,4,2021-08-28,2021-09-01,2021,키움,2021-08-27,2,0.333,1,39.0,36.0,4.0,12.0,2.0,0.0,0.0,14.0,3.0,0.0,0.0,7.0,9.0,1.0,1.0,1.0,9.0,0.0,0.0,1.0,0.333,0.359,0.389,0.748,2021,92
pre,5,2021,키움,6,2021-09-12,2021-09-22,2021,키움,2021-09-05,4,0.314,1,41.0,35.0,10.0,11.0,3.0,0.0,1.0,17.0,10.0,1.0,0.0,10.0,9.0,5.0,0.0,0.0,4.0,0.0,0.0,1.0,0.314,0.39,0.486,0.876,2021,100
pre,5,2021,키움,6,2021-09-12,2021-09-22,2021,키움,2021-09-08,8,0.229,1,36.0,35.0,1.0,8.0,2.0,0.0,0.0,10.0,1.0,0.0,0.0,7.0,10.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.229,0.25,0.286,0.536,2021,101
pre,5,2021,키움,6,2021-09-12,2021-09-22,2021,키움,2021-09-09,4,0.343,1,38.0,35.0,5.0,12.0,1.0,1.0,2.0,21.0,5.0,2.0,0.0,7.0,11.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0,0.343,0.395,0.6,0.995,2021,102
pre,5,2021,키움,6,2021-09-12,2021-09-22,2021,키움,2021-09-10,1,0.313,1,38.0,32.0,4.0,10.0,4.0,1.0,0.0,16.0,3.0,0.0,1.0,5.0,7.0,4.0,1.0,0.0,9.0,0.0,1.0,0.0,0.313,0.405,0.5,0.905,2021,103
pre,5,2021,키움,6,2021-09-12,2021-09-22,2021,키움,2021-09-11,1,0.405,1,56.0,42.0,13.0,17.0,1.0,0.0,1.0,21.0,13.0,0.0,0.0,10.0,11.0,11.0,1.0,0.0,5.0,0.0,0.0,2.0,0.405,0.518,0.5,1.018,2021,104
pre,6,2021,롯데,4,2021-06-13,2021-06-16,2021,롯데,2021-06-05,10,0.156,1,34.0,32.0,1.0,5.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,9.0,6.0,2.0,0.0,0.0,10.0,0.0,0.0,0.0,0.156,0.206,0.156,0.362,2021,48
pre,6,2021,롯데,4,2021-06-13,2021-06-16,2021,롯데,2021-06-06,1,0.341,1,52.0,44.0,8.0,15.0,2.0,0.0,1.0,20.0,8.0,0.0,0.0,7.0,12.0,8.0,0.0,0.0,10.0,1.0,0.0,0.0,0.341,0.442,0.455,0.897,2021,49
pre,6,2021,롯데,4,2021-06-13,2021-06-16,2021,롯데,2021-06-08,1,0.452,1,46.0,42.0,18.0,19.0,4.0,0.0,2.0,29.0,18.0,1.0,0.0,10.0,4.0,3.0,0.0,0.0,9.0,1.0,0.0,1.0,0.452,0.478,0.69,1.168,2021,50
pre,6,2021,롯데,4,2021-06-13,2021-06-16,2021,롯데,2021-06-09,4,0.27,1,45.0,37.0,8.0,10.0,2.0,0.0,1.0,15.0,8.0,0.0,0.0,13.0,6.0,6.0,1.0,0.0,9.0,0.0,0.0,1.0,0.27,0.378,0.405,0.783,2021,51
pre,6,2021,롯데,4,2021-06-13,2021-06-16,2021,롯데,2021-06-10,1,0.371,1,38.0,35.0,5.0,13.0,3.0,0.0,0.0,16.0,5.0,0.0,0.0,9.0,7.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,0.371,0.405,0.457,0.862,2021,52
pre,7,2021,한화,5,2021-10-08,2021-10-16,2021,한화,2021-10-02,4,0.286,1,40.0,35.0,4.0,10.0,3.0,0.0,1.0,16.0,4.0,0.0,1.0,6.0,7.0,4.0,0.0,0.0,13.0,0.0,0.0,1.0,0.286,0.35,0.457,0.807,2021,120
pre,7,2021,한화,5,2021-10-08,2021-10-16,2021,한화,2021-10-03,7,0.278,1,43.0,36.0,6.0,10.0,3.0,0.0,0.0,13.0,6.0,0.0,0.0,8.0,14.0,4.0,1.0,0.0,4.0,1.0,1.0,1.0,0.278,0.357,0.361,0.718,2021,121
pre,7,2021,한화,5,2021-10-08,2021-10-16,2021,한화,2021-10-05,9,0.185,1,35.0,27.0,4.0,5.0,2.0,0.0,2.0,13.0,4.0,0.0,0.0,3.0,6.0,6.0,0.0,0.0,14.0,0.0,1.0,1.0,0.185,0.324,0.481,0.805,2021,122
pre,7,2021,한화,5,2021-10-08,2021-10-16,2021,한화,2021-10-06,7,0.235,1,41.0,34.0,3.0,8.0,1.0,0.0,1.0,12.0,3.0,1.0,1.0,8.0,8.0,5.0,0.0,0.0,10.0,0.0,1.0,1.0,0.235,0.325,0.353,0.678,2021,123
pre,7,2021,한화,5,2021-10-08,2021-10-16,2021,한화,2021-10-07,2,0.313,1,40.0,32.0,4.0,10.0,2.0,0.0,1.0,15.0,3.0,2.0,1.0,14.0,6.0,4.0,2.0,1.0,3.0,0.0,1.0,1.0,0.313,0.41,0.469,0.879,2021,124
pre,8,2021,한화,6,2021-10-22,2021-10-30,2021,한화,2021-10-09,4,0.167,1,38.0,30.0,4.0,5.0,0.0,0.0,1.0,8.0,3.0,0.0,0.0,8.0,8.0,6.0,2.0,0.0,9.0,2.0,0.0,0.0,0.167,0.342,0.267,0.609,2021,126
pre,8,2021,한화,6,2021-10-22,2021-10-30,2021,한화,2021-10-10,3,0.234,2,71.0,64.0,1.0,15.0,1.0,0.0,0.0,16.0,1.0,0.0,3.0,21.0,16.0,6.0,1.0,0.0,12.0,5.0,0.0,0.0,0.234,0.31,0.25,0.56,2021,127
pre,8,2021,한화,6,2021-10-22,2021-10-30,2021,한화,2021-10-16,9,0.188,1,34.0,32.0,2.0,6.0,1.0,0.0,0.0,7.0,2.0,0.0,0.0,12.0,5.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,0.188,0.235,0.219,0.454,2021,128
pre,8,2021,한화,6,2021-10-22,2021-10-30,2021,한화,2021-10-17,7,0.212,1,34.0,33.0,2.0,7.0,1.0,0.0,0.0,8.0,1.0,0.0,1.0,5.0,7.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.212,0.212,0.242,0.454,2021,129
pre,8,2021,한화,6,2021-10-22,2021-10-30,2021,한화,2021-10-21,2,0.297,1,52.0,37.0,13.0,11.0,3.0,0.0,0.0,14.0,11.0,0.0,0.0,15.0,7.0,12.0,1.0,0.0,4.0,0.0,1.0,1.0,0.297,0.471,0.378,0.849,2021,130
pre,9,2021,한화,10,2021-06-19,2021-07-01,2021,한화,2021-06-13,4,0.278,1,39.0,36.0,3.0,10.0,6.0,0.0,0.0,16.0,3.0,3.0,0.0,7.0,8.0,2.0,0.0,0.0,9.0,0.0,1.0,0.0,0.278,0.316,0.444,0.76,2021,55
pre,9,2021,한화,10,2021-06-19,2021-07-01,2021,한화,2021-06-15,5,0.241,1,33.0,29.0,3.0,7.0,1.0,0.0,1.0,11.0,3.0,3.0,1.0,10.0,2.0,4.0,0.0,0.0,10.0,1.0,0.0,0.0,0.241,0.333,0.379,0.712,2021,56
pre,9,2021,한화,10,2021-06-19,2021-07-01,2021,한화,2021-06-16,1,0.318,2,75.0,66.0,13.0,21.0,6.0,0.0,2.0,33.0,11.0,2.0,0.0,13.0,11.0,6.0,2.0,0.0,21.0,2.0,1.0,0.0,0.318,0.392,0.5,0.892,2021,57
pre,9,2021,한화,10,2021-06-19,2021-07-01,2021,한화,2021-06-17,7,0.212,1,38.0,33.0,2.0,7.0,2.0,0.0,1.0,12.0,2.0,1.0,0.0,9.0,6.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.212,0.316,0.364,0.68,2021,58
pre,9,2021,한화,10,2021-06-19,2021-07-01,2021,한화,2021-06-18,4,0.242,1,41.0,33.0,4.0,8.0,2.0,1.0,0.0,12.0,4.0,0.0,0.0,9.0,5.0,6.0,1.0,0.0,9.0,2.0,1.0,0.0,0.242,0.375,0.364,0.739,2021,59
pre,10,2022,키움,4,2022-07-27,2022-08-02,2022,키움,2022-07-14,8,0.188,1,35.0,32.0,1.0,6.0,1.0,0.0,1.0,10.0,1.0,0.0,0.0,8.0,12.0,3.0,0.0,0.0,4.0,1.0,0.0,0.0,0.188,0.257,0.313,0.57,2022,86
pre,10,2022,키움,4,2022-07-27,2022-08-02,2022,키움,2022-07-22,3,0.308,1,44.0,39.0,3.0,12.0,1.0,0.0,1.0,16.0,3.0,0.0,0.0,12.0,10.0,3.0,1.0,0.0,5.0,1.0,1.0,0.0,0.308,0.372,0.41,0.782,2022,87
pre,10,2022,키움,4,2022-07-27,2022-08-02,2022,키움,2022-07-23,3,0.394,1,39.0,33.0,6.0,13.0,1.0,1.0,1.0,19.0,6.0,0.0,0.0,7.0,8.0,4.0,1.0,0.0,5.0,2.0,1.0,0.0,0.394,0.474,0.576,1.05,2022,88
pre,10,2022,키움,4,2022-07-27,2022-08-02,2022,키움,2022-07-24,9,0.161,1,34.0,31.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,9.0,2.0,1.0,0.0,9.0,1.0,0.0,0.0,0.161,0.235,0.161,0.396,2022,89
pre,10,2022,키움,4,2022-07-27,2022-08-02,2022,키움,2022-07-26,1,0.308,1,45.0,39.0,8.0,12.0,1.0,1.0,1.0,18.0,8.0,0.0,0.0,16.0,2.0,5.0,1.0,0.0,8.0,1.0,0.0,0.0,0.308,0.4,0.462,0.862,2022,90
pre,11,2022,키움,5,2022-08-06,2022-08-12,2022,키움,2022-07-30,8,0.255,1,54.0,47.0,3.0,12.0,3.0,0.0,0.0,15.0,3.0,1.0,0.0,16.0,9.0,4.0,1.0,0.0,10.0,0.0,1.0,1.0,0.255,0.321,0.319,0.64,2022,94
pre,11,2022,키움,5,2022-08-06,2022-08-12,2022,키움,2022-08-02,3,0.25,1,41.0,36.0,5.0,9.0,3.0,0.0,0.0,12.0,4.0,0.0,0.0,15.0,5.0,5.0,0.0,0.0,7.0,2.0,0.0,0.0,0.25,0.341,0.333,0.674,2022,95
pre,11,2022,키움,5,2022-08-06,2022-08-12,2022,키움,2022-08-03,6,0.226,1,36.0,31.0,3.0,7.0,1.0,0.0,1.0,11.0,3.0,0.0,0.0,12.0,6.0,3.0,2.0,0.0,5.0,0.0,0.0,0.0,0.226,0.333,0.355,0.688,2022,96
pre,11,2022,키움,5,2022-08-06,2022-08-12,2022,키움,2022-08-04,5,0.256,1,42.0,39.0,5.0,10.0,2.0,0.0,1.0,15.0,3.0,1.0,0.0,12.0,9.0,3.0,0.0,1.0,7.0,1.0,0.0,0.0,0.256,0.31,0.385,0.695,2022,97
pre,11,2022,키움,5,2022-08-06,2022-08-12,2022,키움,2022-08-05,1,0.324,1,43.0,37.0,8.0,12.0,1.0,1.0,1.0,18.0,8.0,1.0,0.0,8.0,12.0,5.0,0.0,0.0,4.0,1.0,1.0,0.0,0.324,0.405,0.486,0.891,2022,98
pre,12,2022,키움,6,2022-08-16,2022-08-23,2022,키움,2022-08-10,2,0.289,1,41.0,38.0,3.0,11.0,3.0,0.0,0.0,14.0,3.0,0.0,0.0,9.0,8.0,2.0,1.0,0.0,10.0,0.0,0.0,0.0,0.289,0.341,0.368,0.709,2022,101
pre,12,2022,키움,6,2022-08-16,2022-08-23,2022,키움,2022-08-11,6,0.097,1,32.0,31.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,11.0,7.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.097,0.125,0.129,0.254,2022,102
pre,12,2022,키움,6,2022-08-16,2022-08-23,2022,키움,2022-08-12,9,0.167,1,32.0,30.0,1.0,5.0,1.0,0.0,1.0,9.0,1.0,0.0,1.0,9.0,7.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,0.167,0.194,0.3,0.494,2022,103
pre,12,2022,키움,6,2022-08-16,2022-08-23,2022,키움,2022-08-13,3,0.282,1,42.0,39.0,8.0,11.0,0.0,0.0,4.0,23.0,8.0,1.0,0.0,12.0,11.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.282,0.333,0.59,0.923,2022,104
pre,12,2022,키움,6,2022-08-16,2022-08-23,2022,키움,2022-08-14,1,0.4,1,49.0,40.0,12.0,16.0,2.0,1.0,2.0,26.0,12.0,1.0,0.0,13.0,12.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,0.4,0.458,0.65,1.108,2022,105
pre,13,2022,삼성,4,2022-06-21,2022-06-24,2022,삼성,2022-06-15,7,0.303,1,41.0,33.0,6.0,10.0,1.0,1.0,1.0,16.0,6.0,0.0,0.0,11.0,9.0,4.0,1.0,0.0,4.0,1.0,2.0,1.0,0.303,0.385,0.485,0.87,2022,61
pre,13,2022,삼성,4,2022-06-21,2022-06-24,2022,삼성,2022-06-16,2,0.278,1,38.0,36.0,1.0,10.0,0.0,0.0,0.0,10.0,1.0,2.0,0.0,11.0,6.0,1.0,0.0,1.0,9.0,1.0,1.0,0.0,0.278,0.297,0.278,0.575,2022,62
pre,13,2022,삼성,4,2022-06-21,2022-06-24,2022,삼성,2022-06-17,8,0.194,1,35.0,31.0,3.0,6.0,0.0,0.0,1.0,9.0,3.0,0.0,0.0,10.0,10.0,3.0,0.0,0.0,5.0,1.0,1.0,0.0,0.194,0.265,0.29,0.555,2022,63
pre,13,2022,삼성,4,2022-06-21,2022-06-24,2022,삼성,2022-06-18,1,0.385,1,43.0,39.0,6.0,15.0,4.0,1.0,1.0,24.0,6.0,0.0,1.0,10.0,8.0,3.0,0.0,0.0,6.0,1.0,1.0,0.0,0.385,0.429,0.615,1.044,2022,64
pre,13,2022,삼성,4,2022-06-21,2022-06-24,2022,삼성,2022-06-19,2,0.294,1,42.0,34.0,7.0,10.0,1.0,0.0,1.0,14.0,6.0,2.0,0.0,7.0,10.0,5.0,0.0,0.0,7.0,0.0,3.0,0.0,0.294,0.385,0.412,0.797,2022,65
pre,14,2022,삼성,4,2022-08-13,2022-08-17,2022,삼성,2022-08-05,8,0.194,1,39.0,36.0,3.0,7.0,1.0,0.0,0.0,8.0,3.0,1.0,0.0,6.0,10.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.194,0.256,0.222,0.478,2022,96
pre,14,2022,삼성,4,2022-08-13,2022-08-17,2022,삼성,2022-08-06,9,0.184,1,46.0,38.0,6.0,7.0,1.0,0.0,2.0,14.0,6.0,2.0,0.0,12.0,9.0,4.0,2.0,0.0,8.0,0.0,2.0,0.0,0.184,0.295,0.368,0.663,2022,97
pre,14,2022,삼성,4,2022-08-13,2022-08-17,2022,삼성,2022-08-07,6,0.276,1,41.0,29.0,6.0,8.0,3.0,0.0,0.0,11.0,5.0,0.0,1.0,9.0,5.0,8.0,1.0,1.0,7.0,3.0,2.0,1.0,0.276,0.436,0.379,0.815,2022,98
pre,14,2022,삼성,4,2022-08-13,2022-08-17,2022,삼성,2022-08-10,5,0.273,1,40.0,33.0,3.0,9.0,2.0,0.0,0.0,11.0,3.0,0.0,1.0,9.0,7.0,4.0,1.0,0.0,8.0,1.0,2.0,0.0,0.273,0.368,0.333,0.701,2022,99
pre,14,2022,삼성,4,2022-08-13,2022-08-17,2022,삼성,2022-08-12,2,0.333,1,39.0,33.0,7.0,11.0,1.0,0.0,3.0,21.0,7.0,0.0,0.0,4.0,8.0,4.0,0.0,0.0,8.0,1.0,2.0,0.0,0.333,0.405,0.636,1.041,2022,100
pre,15,2022,삼성,13,2022-06-30,2022-07-23,2022,삼성,2022-06-24,9,0.207,1,35.0,29.0,0.0,6.0,1.0,0.0,0.0,7.0,0.0,1.0,0.0,12.0,7.0,4.0,1.0,0.0,4.0,3.0,1.0,0.0,0.207,0.324,0.241,0.565,2022,69
pre,15,2022,삼성,13,2022-06-30,2022-07-23,2022,삼성,2022-06-25,9,0.188,1,41.0,32.0,5.0,6.0,2.0,0.0,1.0,11.0,5.0,1.0,0.0,11.0,11.0,6.0,1.0,0.0,3.0,1.0,2.0,0.0,0.188,0.333,0.344,0.677,2022,70
pre,15,2022,삼성,13,2022-06-30,2022-07-23,2022,삼성,2022-06-26,8,0.219,1,37.0,32.0,6.0,7.0,2.0,0.0,2.0,15.0,6.0,0.0,0.0,13.0,5.0,4.0,0.0,1.0,7.0,1.0,1.0,0.0,0.219,0.306,0.469,0.775,2022,71
pre,15,2022,삼성,13,2022-06-30,2022-07-23,2022,삼성,2022-06-28,3,0.351,1,40.0,37.0,4.0,13.0,2.0,0.0,0.0,15.0,4.0,0.0,0.0,15.0,2.0,3.0,0.0,0.0,6.0,4.0,0.0,0.0,0.351,0.4,0.405,0.805,2022,72
pre,15,2022,삼성,13,2022-06-30,2022-07-23,2022,삼성,2022-06-29,2,0.313,1,38.0,32.0,8.0,10.0,4.0,0.0,1.0,17.0,8.0,1.0,1.0,9.0,8.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.313,0.421,0.531,0.952,2022,73
pre,16,2022,롯데,6,2022-05-24,2022-05-29,2022,롯데,2022-05-18,4,0.263,1,42.0,38.0,7.0,10.0,3.0,0.0,0.0,13.0,6.0,2.0,1.0,12.0,7.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.263,0.333,0.342,0.675,2022,38
pre,16,2022,롯데,6,2022-05-24,2022-05-29,2022,롯데,2022-05-19,10,0.152,1,36.0,33.0,2.0,5.0,1.0,0.0,1.0,9.0,2.0,0.0,0.0,12.0,10.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.152,0.222,0.273,0.495,2022,39
